trial,t_ms,flywire_id,v_mv
0,122.8,10001,-47.655
0,122.8,10010,-51.217
0,122.9,10001,-47.662
0,122.9,10010,-51.218
0,123.0,10001,-47.669
0,123.0,10010,-51.218
0,123.1,10001,-47.676
0,123.1,10010,-51.214
0,123.2,10001,-47.669
0,123.2,10010,-51.210
0,123.3,10001,-47.662
0,123.3,10010,-51.207
0,123.4,10001,-47.656
0,123.4,10010,-51.203
0,123.5,10001,-47.650
0,123.5,10010,-51.200
0,123.6,10001,-47.645
0,123.6,10010,-51.197
0,123.7,10001,-47.641
0,123.7,10010,-51.194
0,123.8,10001,-47.637
0,123.8,10010,-51.191
0,123.9,10001,-47.633
0,123.9,10010,-51.189
0,124.0,10001,-47.631
0,124.0,10010,-51.186
0,124.1,10001,-47.625
0,124.1,10010,-51.184
0,124.2,10001,-47.621
0,124.2,10010,-51.181
0,124.3,10001,-47.617
0,124.3,10010,-51.179
0,124.4,10001,-47.614
0,124.4,10010,-51.177
0,124.5,10001,-47.611
0,124.5,10010,-51.176
0,124.6,10001,-47.608
0,124.6,10010,-51.174
0,124.7,10001,-47.606
0,124.7,10010,-51.172
0,124.8,10001,-47.605
0,124.8,10010,-51.171
0,124.9,10001,-47.604
0,124.9,10010,-51.170
0,125.0,10001,-47.603
0,125.0,10010,-51.168
0,125.1,10001,-47.603
0,125.1,10010,-51.167
0,125.2,10001,-47.604
0,125.2,10010,-51.166
0,125.3,10001,-47.605
0,125.3,10010,-51.165
0,125.4,10001,-47.606
0,125.4,10010,-51.164
0,125.5,10001,-47.607
0,125.5,10010,-51.164
0,125.6,10001,-47.596
0,125.6,10010,-51.163
0,125.7,10001,-47.586
0,125.7,10010,-51.163
0,125.8,10001,-47.576
0,125.8,10010,-51.162
0,125.9,10001,-47.567
0,125.9,10010,-51.162
0,126.0,10001,-47.558
0,126.0,10010,-51.162
0,126.1,10001,-47.550
0,126.1,10010,-51.162
0,126.2,10001,-47.543
0,126.2,10010,-51.162
0,126.3,10001,-47.536
0,126.3,10010,-51.162
0,126.4,10001,-47.530
0,126.4,10010,-51.162
0,126.5,10001,-47.525
0,126.5,10010,-51.162
0,126.6,10001,-47.520
0,126.6,10010,-51.162
0,126.7,10001,-47.516
0,126.7,10010,-51.163
0,126.8,10001,-47.512
0,126.8,10010,-51.163
